Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
-0.6641216278450406,-0.540374768440282,0.07562579879558516,-0.6609738949529306,0.38112444467658496,-0.04925982198517708,-1.5621040811859936,0.7324993628889994,-1.0696567745833268,1.03794505258899,-0.4245674395542055,-0.6360310045929886,-0.9350128920149986,-0.15620298897024543,-0.6253434291338786,0.3619231135211799,0.3196298364626096,-0.057313546039212654,-0.3702427154481373,0.7997985932200637,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.33221177352878895,1.7786873794861846,-0.903061009147283,-1.572090792757722,0.38112444467658496,-0.04925982198517708,1.1424832576984651,-0.6714450350479594,-0.6710719331057998,0.4865132448865561,-0.4245674395542055,-1.549391455052894,1.4375688408950325,-0.28404769720482126,0.14929370154998015,0.3619231135211799,0.3196298364626096,1.048737342436822,0.5354659287170613,0.7997985932200637,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.8820637312214128,1.2904637693964023,1.0543126067384534,1.1612599006566522,0.38112444467658496,-0.04925982198517708,0.2409541447369789,-0.34257790238930946,0.12609774984925398,-0.8920662743695283,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,1.1222440933755125,0.9239308322338389,-1.0650138931931505,-0.48419462652063355,-0.33382626815822136,-0.6721455968365369,-0.3124371242793929,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.107137752375101,-0.9065424760076188,1.0543126067384534,-1.572090792757722,0.38112444467658496,1.756933650804645,0.2409541447369789,2.267141924514815,0.12609774984925398,1.03794505258899,-0.4245674395542055,-0.6360310045929886,1.4375688408950325,1.8893123427829672,-0.6253434291338786,1.7888601202355103,2.0880436550257446,3.5373518415079004,0.8373688101054608,0.5217396638451995,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.106936472900076,-0.17420706087294516,-1.8817478170901514,0.2501430028518608,0.38112444467658496,-0.04925982198517708,1.1424832576984651,-0.45439272749325044,-1.0696567745833268,1.03794505258899,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,-0.7954265301431245,0.14929370154998015,0.3619231135211799,-0.48419462652063355,-0.61033899027723,-0.3702427154481373,-0.8685549830291213,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.22130678279000526,-1.0285983785300645,0.07562579879558516,-1.572090792757722,0.38112444467658496,-0.04925982198517708,0.2409541447369789,-0.3446996258258169,-0.6710719331057998,0.21079734103533923,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,-0.7954265301431245,0.14929370154998015,0.3619231135211799,-0.32342973392398494,-0.057313546039212654,-0.6721455968365369,-0.3124371242793929,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.2178414636388597,-1.0285983785300645,1.0543126067384534,-1.572090792757722,1.7974652863801104,1.756933650804645,1.1424832576984651,2.2068849789180045,-0.27248709162827295,1.8650927641426407,2.3553384146697574,0.27732944586691677,-0.9350128920149986,2.017157051017543,0.14929370154998015,-1.0650138931931505,-0.32342973392398494,-0.057313546039212654,-0.06833983405973777,-0.8685549830291213,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.107137752375101,2.0227991845310758,1.0543126067384534,1.1612599006566522,0.38112444467658496,2.660030387199556,0.2409541447369789,2.7952388878615118,0.12609774984925398,-1.1677821782207451,-0.4245674395542055,0.27732944586691677,0.25127797444001687,2.017157051017543,-0.6253434291338786,0.3619231135211799,-0.32342973392398494,-0.61033899027723,-0.3702427154481373,-1.1466139124039854,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.5499525974301362,-0.41831886591783635,0.07562579879558516,-1.572090792757722,0.38112444467658496,2.660030387199556,0.2409541447369789,2.7695660342797717,1.7204371157593616,-0.6163503705183114,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,1.5057782180792398,1.6985679629176977,0.3619231135211799,2.0880436550257446,3.8138645636269093,3.8563976239894564,3.024270028218977,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.4429154847925478,-0.9065424760076188,1.0543126067384534,-1.572090792757722,-1.0352163970269406,-0.04925982198517708,0.2409541447369789,0.06946078898043116,-0.27248709162827295,0.4865132448865561,-0.4245674395542055,-1.549391455052894,-0.9350128920149986,-0.15620298897024543,0.14929370154998015,0.3619231135211799,0.15886494386596098,0.7722246203178135,-0.6721455968365369,0.7997985932200637,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.7748253391087995,0.6801842567841742,-0.903061009147283,0.2501430028518608,-1.0352163970269406,0.853836914409734,-1.5621040811859936,0.13926549004152522,-0.27248709162827295,-1.1677821782207451,-0.4245674395542055,-1.549391455052894,0.25127797444001687,0.09948642749890615,-0.6253434291338786,0.3619231135211799,-0.001899948730687651,0.7722246203178135,-0.3702427154481373,0.7997985932200637,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.3320104940537641,-0.17420706087294516,-0.903061009147283,-0.6609738949529306,1.7974652863801104,-0.04925982198517708,0.2409541447369789,0.06691472085662226,-0.6710719331057998,1.5893768602914238,2.3553384146697574,0.27732944586691677,1.4375688408950325,-0.15620298897024543,1.6985679629176977,0.3619231135211799,0.48039472905925823,1.048737342436822,0.5354659287170613,1.0778575225949278,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
-0.7748253391087995,0.06990474417194607,0.07562579879558516,0.2501430028518608,-1.0352163970269406,-0.04925982198517708,0.2409541447369789,0.020024632909808313,-0.6710719331057998,0.762229148737773,-0.4245674395542055,-1.549391455052894,0.25127797444001687,-0.15620298897024543,0.14929370154998015,0.3619231135211799,0.48039472905925823,-0.33382626815822136,-0.3702427154481373,-0.03437819490452876,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-1.106936472900076,-0.7844865734851733,0.07562579879558516,1.1612599006566522,0.38112444467658496,-0.952356558380088,1.1424832576984651,-1.013679025356606,-0.6710719331057998,-1.1677821782207451,-0.4245674395542055,0.27732944586691677,2.623859707350048,-1.4346500713160033,2.4732050936015564,-1.0650138931931505,-1.127254196907228,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.4429154847925478,-1.0285983785300645,0.07562579879558516,1.1612599006566522,-1.0352163970269406,2.660030387199556,0.2409541447369789,2.6957300586893136,-0.6710719331057998,-0.8920662743695283,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,1.3779335098446641,0.14929370154998015,0.3619231135211799,2.409573440219042,0.7722246203178135,-0.06833983405973777,1.6339753813446563,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1.3285451749026185,-0.17420706087294516,-0.903061009147283,-1.572090792757722,0.38112444467658496,0.853836914409734,-0.6605749682245073,0.19506681642167034,0.5246825913267809,-1.1677821782207451,-0.4245674395542055,0.27732944586691677,0.25127797444001687,2.2728464674866946,0.14929370154998015,-1.0650138931931505,3.0526330106056365,1.325250064555831,-0.3702427154481373,0.7997985932200637,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.22130678279000526,-1.0285983785300645,0.07562579879558516,1.1612599006566522,-1.0352163970269406,-0.04925982198517708,1.1424832576984651,-0.23776476462584303,-1.0696567745833268,-0.8920662743695283,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,-0.15620298897024543,-2.174617690501596,0.3619231135211799,0.3196298364626096,0.7722246203178135,-0.6721455968365369,-1.1466139124039854,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.11060307152624642,0.3140165492168373,2.0329994146813215,1.1612599006566522,-1.0352163970269406,0.853836914409734,1.1424832576984651,0.5037775764334997,-1.0696567745833268,-1.1677821782207451,-0.4245674395542055,-0.6360310045929886,-0.9350128920149986,0.48302055220263357,-0.6253434291338786,-1.0650138931931505,1.1234542994458527,1.048737342436822,1.44117457288226,1.0778575225949278,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.8855290503725584,-1.0285983785300645,0.07562579879558516,-0.6609738949529306,-1.0352163970269406,-0.952356558380088,0.2409541447369789,-0.7815624814026944,1.3218522742818348,1.03794505258899,-0.4245674395542055,0.27732944586691677,2.623859707350048,-0.7954265301431245,0.14929370154998015,0.3619231135211799,-0.6449595191172822,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.8818624517463878,-0.05215115835049954,0.07562579879558516,1.1612599006566522,0.38112444467658496,-0.952356558380088,1.1424832576984651,-0.8827686893240982,-0.6710719331057998,-0.34063446666709457,-0.4245674395542055,-0.6360310045929886,-0.9350128920149986,-1.1789606548468519,0.14929370154998015,0.3619231135211799,-0.8057244117139308,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
-0.22130678279000526,1.656631476963739,-0.903061009147283,-0.6609738949529306,-1.0352163970269406,-0.04925982198517708,0.2409541447369789,-0.12043345858698279,0.12609774984925398,-0.6163503705183114,-0.4245674395542055,-1.549391455052894,-0.9350128920149986,-0.41189240543939704,-1.3999805598177373,0.3619231135211799,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-0.8685549830291213,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2.1034711537489303,-0.6624306709627276,1.0543126067384534,1.1612599006566522,0.38112444467658496,2.660030387199556,-1.5621040811859936,2.855708005801973,0.5246825913267809,-0.6163503705183114,-0.4245674395542055,1.1906898963268222,0.25127797444001687,2.145001759252119,-0.6253434291338786,0.3619231135211799,-0.32342973392398494,-0.61033899027723,0.5354659287170613,-0.5904960536542571,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.11080435100127126,-0.9065424760076188,-0.903061009147283,1.1612599006566522,0.38112444467658496,-0.952356558380088,1.1424832576984651,-1.0145277147312088,-0.6710719331057998,2.1408086679938574,2.3553384146697574,0.27732944586691677,0.25127797444001687,-1.3068053630814276,0.14929370154998015,0.3619231135211799,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
-0.11060307152624642,2.144855087053521,0.07562579879558516,0.2501430028518608,0.38112444467658496,-0.04925982198517708,0.2409541447369789,-0.26449847992583647,1.3218522742818348,-0.6163503705183114,-0.4245674395542055,-0.6360310045929886,1.4375688408950325,0.7387099686717852,0.14929370154998015,-1.0650138931931505,-0.001899948730687651,0.7722246203178135,1.44117457288226,0.7997985932200637,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.217640184163835,-1.0285983785300645,0.07562579879558516,0.2501430028518608,0.38112444467658496,-0.04925982198517708,-0.6605749682245073,-0.01837856129097596,-0.6710719331057998,1.3136609564402069,2.3553384146697574,-1.549391455052894,0.25127797444001687,-0.6675818219085486,2.4732050936015564,-2.491950899907481,-0.16266484132733627,0.21919917607979605,-0.3702427154481373,-0.03437819490452876,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.4392488861663773,-0.9065424760076188,1.0543126067384534,-1.572090792757722,0.38112444467658496,1.756933650804645,-1.5621040811859936,2.4273320439711252,-0.6710719331057998,-1.1677821782207451,-0.4245674395542055,1.1906898963268222,0.25127797444001687,2.5285358839558465,0.14929370154998015,0.3619231135211799,3.8564574735888795,0.49571189819880473,3.5544947426010567,0.7997985932200637,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-0.5534179165812818,-0.05215115835049954,0.07562579879558516,-1.572090792757722,0.38112444467658496,-0.952356558380088,-1.5621040811859936,-0.4845212002916558,1.7204371157593616,1.8650927641426407,2.3553384146697574,-1.549391455052894,-0.9350128920149986,-0.15620298897024543,-0.6253434291338786,1.7888601202355103,-0.32342973392398494,-0.057313546039212654,-0.6721455968365369,-0.03437819490452876,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.5534179165812818,-1.0285983785300645,1.0543126067384534,-0.6609738949529306,-1.0352163970269406,-0.952356558380088,-0.6605749682245073,-0.8942259958812383,-1.0696567745833268,-0.34063446666709457,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,-1.051115946612276,-0.6253434291338786,0.3619231135211799,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
-0.8855290503725584,-1.0285983785300645,0.07562579879558516,-1.572090792757722,0.38112444467658496,-0.952356558380088,1.1424832576984651,-0.5778770314979822,-0.6710719331057998,-0.06491856281587766,-0.4245674395542055,-1.549391455052894,2.623859707350048,-1.051115946612276,1.6985679629176977,0.3619231135211799,-0.6449595191172822,-0.61033899027723,-0.3702427154481373,-0.5904960536542571,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7748253391087995,-0.41831886591783635,0.07562579879558516,-1.572090792757722,-1.0352163970269406,-0.04925982198517708,1.1424832576984651,-0.393923609552789,-1.0696567745833268,-0.8920662743695283,-0.4245674395542055,-1.549391455052894,0.25127797444001687,-0.15620298897024543,2.4732050936015564,0.3619231135211799,0.3196298364626096,-0.61033899027723,1.1392716914938605,0.7997985932200637,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.33221177352878895,2.2669109895759667,0.07562579879558516,0.2501430028518608,-2.451557238730466,0.853836914409734,-1.5621040811859936,0.9438230171651383,0.12609774984925398,-0.06491856281587766,-0.4245674395542055,0.27732944586691677,0.25127797444001687,1.1222440933755125,-0.6253434291338786,0.3619231135211799,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-0.8685549830291213,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.3320104940537641,-1.0285983785300645,1.0543126067384534,1.1612599006566522,0.38112444467658496,-0.952356558380088,-1.5621040811859936,-0.7399767020471489,0.9232674328043078,-0.34063446666709457,-0.4245674395542055,0.27732944586691677,1.4375688408950325,-0.15620298897024543,-0.6253434291338786,0.3619231135211799,-0.48419462652063355,-0.33382626815822136,-0.3702427154481373,-0.3124371242793929,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.8855290503725584,-0.7844865734851733,-1.8817478170901514,-0.6609738949529306,0.38112444467658496,-0.952356558380088,-1.5621040811859936,-0.3735550645623178,-0.6710719331057998,0.762229148737773,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,-0.15620298897024543,0.14929370154998015,0.3619231135211799,0.48039472905925823,1.325250064555831,-0.3702427154481373,0.2436807344703354,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1.9927674424851716,-1.0285983785300645,0.07562579879558516,1.1612599006566522,0.38112444467658496,2.660030387199556,-1.5621040811859936,2.6651772412036068,-1.0696567745833268,-0.34063446666709457,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,3.2956041333633013,-0.6253434291338786,0.3619231135211799,4.660281936572122,1.6017627866748396,0.5354659287170613,2.4681521694692483,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0.11080435100127126,-1.0285983785300645,1.0543126067384534,-1.572090792757722,-1.0352163970269406,-0.04925982198517708,1.1424832576984651,0.4672839333255721,0.5246825913267809,1.8650927641426407,2.3553384146697574,0.27732944586691677,-0.9350128920149986,0.09948642749890615,-0.6253434291338786,1.7888601202355103,0.15886494386596098,-0.33382626815822136,-0.6721455968365369,0.7997985932200637,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.9964340411113419,2.0227991845310758,-0.903061009147283,-0.6609738949529306,-1.0352163970269406,-0.04925982198517708,-0.6605749682245073,0.31982415448830653,2.1190219572368885,-0.06491856281587766,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,-0.6675818219085486,0.14929370154998015,0.3619231135211799,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.11060307152624642,-0.7844865734851733,1.0543126067384534,-1.572090792757722,0.38112444467658496,-0.04925982198517708,-0.6605749682245073,0.5928899607668113,0.12609774984925398,0.21079734103533923,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,0.48302055220263357,0.14929370154998015,0.3619231135211799,-0.32342973392398494,-0.057313546039212654,-0.6721455968365369,-0.8685549830291213,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2.324878576276448,-0.9065424760076188,0.07562579879558516,1.1612599006566522,0.38112444467658496,-0.952356558380088,0.2409541447369789,-0.8496698037145825,0.5246825913267809,2.4165245718450743,2.3553384146697574,-1.549391455052894,-0.9350128920149986,-0.5397371136739728,0.9239308322338389,0.3619231135211799,-0.9664893043105794,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.7750266185838243,-0.29626296339539077,1.0543126067384534,-1.572090792757722,-1.0352163970269406,0.853836914409734,1.1424832576984651,0.7986971341080309,0.12609774984925398,-0.34063446666709457,-0.4245674395542055,1.1906898963268222,0.25127797444001687,1.6336229263138158,0.9239308322338389,0.3619231135211799,2.409573440219042,0.49571189819880473,0.8373688101054608,3.580387886968705,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33221177352878895,2.0227991845310758,0.07562579879558516,0.2501430028518608,0.38112444467658496,-0.04925982198517708,-1.5621040811859936,0.40575395366685696,-0.6710719331057998,-0.34063446666709457,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,-0.41189240543939704,0.14929370154998015,-1.0650138931931505,-0.001899948730687651,0.7722246203178135,1.44117457288226,0.2436807344703354,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.4427142053175229,0.4360724517392829,-1.8817478170901514,-0.6609738949529306,0.38112444467658496,-0.952356558380088,1.1424832576984651,-0.6432261133424106,0.12609774984925398,0.762229148737773,-0.4245674395542055,-1.549391455052894,-0.9350128920149986,-0.7954265301431245,0.9239308322338389,0.3619231135211799,-0.6449595191172822,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.217640184163835,-0.7844865734851733,-1.8817478170901514,0.2501430028518608,0.38112444467658496,-0.952356558380088,-1.5621040811859936,-0.7174864336201703,-1.0696567745833268,1.8650927641426407,2.3553384146697574,0.27732944586691677,-0.9350128920149986,-0.5397371136739728,-0.6253434291338786,0.3619231135211799,-0.16266484132733627,-0.057313546039212654,-0.6721455968365369,-0.03437819490452876,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1.3285451749026185,0.8022401593066197,0.07562579879558516,1.1612599006566522,0.38112444467658496,-0.952356558380088,-1.5621040811859936,-0.8267551906003023,0.5246825913267809,0.21079734103533923,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,0.7387099686717852,-0.6253434291338786,-1.0650138931931505,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.22130678279000526,2.0227991845310758,1.0543126067384534,0.2501430028518608,0.38112444467658496,0.853836914409734,1.1424832576984651,0.49932195721683414,-0.6710719331057998,0.21079734103533923,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,-0.28404769720482126,-0.6253434291338786,0.3619231135211799,0.3196298364626096,-1.1633644345152474,-0.3702427154481373,0.7997985932200637,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-1.106936472900076,-0.17420706087294516,2.0329994146813215,-1.572090792757722,-2.451557238730466,-0.952356558380088,0.2409541447369789,-0.3951966436146935,-0.6710719331057998,1.03794505258899,-0.4245674395542055,1.1906898963268222,2.623859707350048,-1.051115946612276,0.9239308322338389,0.3619231135211799,-0.6449595191172822,-0.61033899027723,-0.3702427154481373,-0.5904960536542571,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-1.217640184163835,-0.41831886591783635,0.07562579879558516,0.2501430028518608,-1.0352163970269406,-0.952356558380088,-0.6605749682245073,-0.8732209338598148,-0.6710719331057998,1.03794505258899,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,-0.7954265301431245,0.14929370154998015,-1.0650138931931505,-0.32342973392398494,-0.057313546039212654,0.5354659287170613,-0.3124371242793929,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1.3285451749026185,1.2904637693964023,1.0543126067384534,0.2501430028518608,0.38112444467658496,-0.04925982198517708,-1.5621040811859936,0.017690737129650153,-0.6710719331057998,-0.34063446666709457,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,0.6108652604372093,-0.6253434291338786,-1.0650138931931505,1.2842191920425015,1.8782755087938483,0.8373688101054608,1.9120343107195203,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.3285451749026185,-1.0285983785300645,-0.903061009147283,0.2501430028518608,-1.0352163970269406,1.756933650804645,0.2409541447369789,1.5871295631141875,1.7204371157593616,-0.8920662743695283,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,1.7614676345483915,-0.6253434291338786,0.3619231135211799,-0.001899948730687651,-0.8868517123962387,-0.6721455968365369,0.7997985932200637,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.8857303298475832,1.9007432820086303,-0.903061009147283,-0.6609738949529306,-1.0352163970269406,-0.04925982198517708,1.1424832576984651,-0.12255518202349021,-1.0696567745833268,-0.6163503705183114,-0.4245674395542055,1.1906898963268222,1.4375688408950325,-0.15620298897024543,-0.6253434291338786,-1.0650138931931505,0.3196298364626096,1.048737342436822,0.2335630473286618,1.0778575225949278,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.9962327616363171,-0.540374768440282,1.0543126067384534,0.2501430028518608,0.38112444467658496,-0.952356558380088,0.2409541447369789,-0.6455600091225688,-0.6710719331057998,-0.6163503705183114,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,-1.1789606548468519,0.14929370154998015,-1.0650138931931505,-0.8057244117139308,-0.61033899027723,-0.06833983405973777,-0.5904960536542571,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
-1.217640184163835,-0.41831886591783635,0.07562579879558516,0.2501430028518608,0.38112444467658496,-0.952356558380088,1.1424832576984651,-0.8114787818574489,-0.6710719331057998,-0.6163503705183114,-0.4245674395542055,0.27732944586691677,0.25127797444001687,-1.051115946612276,-0.6253434291338786,0.3619231135211799,-0.6449595191172822,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.7750266185838243,0.06990474417194607,1.0543126067384534,0.2501430028518608,0.38112444467658496,-0.952356558380088,0.2409541447369789,-0.7527070426661935,-0.6710719331057998,-1.1677821782207451,-0.4245674395542055,0.27732944586691677,-0.9350128920149986,-0.6675818219085486,0.9239308322338389,0.3619231135211799,-0.16266484132733627,-0.057313546039212654,-0.6721455968365369,-0.5904960536542571,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.33221177352878895,-1.0285983785300645,1.0543126067384534,-0.6609738949529306,0.38112444467658496,-0.952356558380088,-0.6605749682245073,-0.8691896593304508,0.12609774984925398,1.8650927641426407,2.3553384146697574,0.27732944586691677,0.25127797444001687,-0.5397371136739728,0.14929370154998015,0.3619231135211799,-0.48419462652063355,-0.61033899027723,-0.6721455968365369,-0.3124371242793929,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-1.217640184163835,-0.540374768440282,0.07562579879558516,1.1612599006566522,-1.0352163970269406,-0.952356558380088,0.2409541447369789,-0.7463418723566712,-1.0696567745833268,0.762229148737773,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,-0.7954265301431245,-0.6253434291338786,0.3619231135211799,-0.48419462652063355,-0.61033899027723,-0.6721455968365369,-1.1466139124039854,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.3320104940537641,-0.7844865734851733,1.0543126067384534,0.2501430028518608,-1.0352163970269406,-0.952356558380088,1.1424832576984651,-0.7435836318892116,0.12609774984925398,0.4865132448865561,-0.4245674395542055,1.1906898963268222,2.623859707350048,-0.6675818219085486,-0.6253434291338786,0.3619231135211799,-1.127254196907228,-1.1633644345152474,-0.6721455968365369,-1.1466139124039854,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.3320104940537641,-0.9065424760076188,-0.903061009147283,1.1612599006566522,0.38112444467658496,-0.04925982198517708,0.2409541447369789,-0.5199539816813297,-0.27248709162827295,-1.1677821782207451,-0.4245674395542055,1.1906898963268222,-0.9350128920149986,-0.7954265301431245,0.14929370154998015,-1.0650138931931505,-0.6449595191172822,-0.61033899027723,-0.6721455968365369,-0.5904960536542571,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.22130678279000526,2.144855087053521,1.0543126067384534,1.1612599006566522,0.38112444467658496,-0.04925982198517708,0.2409541447369789,0.08473719772328457,-0.27248709162827295,0.21079734103533923,-0.4245674395542055,-0.6360310045929886,0.25127797444001687,0.7387099686717852,0.14929370154998015,0.3619231135211799,-0.001899948730687651,0.7722246203178135,-0.6721455968365369,0.7997985932200637,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.6643229073200655,-0.41831886591783635,0.07562579879558516,-1.572090792757722,-1.0352163970269406,-0.04925982198517708,0.2409541447369789,-0.5097697091860941,-0.6710719331057998,-0.34063446666709457,-0.4245674395542055,-1.549391455052894,-0.9350128920149986,1.1222440933755125,0.14929370154998015,-2.491950899907481,2.0880436550257446,0.7722246203178135,-0.3702427154481373,1.0778575225949278,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.7748253391087995,-0.9065424760076188,0.07562579879558516,0.2501430028518608,-1.0352163970269406,-0.04925982198517708,1.1424832576984651,-0.49470547278689136,-0.6710719331057998,1.03794505258899,-0.4245674395542055,-1.549391455052894,2.623859707350048,-0.02835828073566964,0.14929370154998015,0.3619231135211799,0.6411596216559069,1.6017627866748396,2.3468832170474587,1.0778575225949278,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
